Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Rockview Apartments,1400 Rock Creek Ford Road Northwest,,Washington,DC,20011,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.9632417,-77.0334229,2026-03-01,195459,2026-03-01 00:58:37 UTC,,,,2020-11-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$4.00/Hr Variable Parking Fee, $0.25/kWh Energy Fee",,,,,,,,,,false,,,,,,,,,false,
ELEC,District Wharf Parking Garage,800 Maine Avenue Southwest,,Washington,DC,20024,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,38.8781511,-77.0223675,2026-03-01,195606,2026-03-01 00:06:27 UTC,,,,2017-08-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,ONE501 NORTH ELEVATOR1,1501 Harry Thomas Way NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.912231,-77.00155,2026-03-01,197398,2026-03-01 02:21:01 UTC,,,,2021-10-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AZ/JH REIT (DC) LP c/o Transwestern,"1100 New York Avenue, NW Suite Ground Floor",,Washington,DC,20005,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,38.9002423,-77.0274863,2026-03-01,198036,2026-03-01 01:02:07 UTC,,,,2021-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,Hall of the States Office Building,400/444 North Capitol Street NW,,Washington,DC,20001,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.8957704,-77.0094944,2026-03-01,200966,2026-03-01 01:02:18 UTC,,,,2021-11-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Resources and Conservation Center,1400 16th Street Northwest,,Washington,DC,20036,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.9090483,-77.0371063,2026-03-01,201791,2026-03-01 01:02:24 UTC,,,,2021-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,1625 NE CONDOS STATION 5,1625 Eckington Pl NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.911746,-77.003925,2026-03-01,202848,2026-03-01 02:36:47 UTC,,,,2021-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1625 NE CONDOS STATION 3,1625 Eckington Pl NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.911762,-77.003839,2026-03-01,203002,2026-03-01 02:36:42 UTC,,,,2021-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,600 New Hampshire Ave,600 New Hampshire Avenue Northwest,,Washington,DC,20037,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,38.8978425,-77.0551966,2026-03-01,204739,2026-03-01 00:51:31 UTC,,,,2019-11-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,1625 NE CONDOS STATION 1,1625 Eckington Pl NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.911779,-77.003871,2026-03-01,205001,2026-03-01 02:36:42 UTC,,,,2022-01-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1275 K ST NW PARKING 69-70,1275 K St NW,Parking Lane 69-70 in B-2 Level of Garage,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.902846,-77.029228,2026-03-01,205196,2026-03-01 02:38:52 UTC,,,,2022-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1625 NE CONDOS STATION 6,1625 Eckington Pl NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.911779,-77.003807,2026-03-01,205456,2026-03-01 02:36:47 UTC,,,,2022-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Metropolitan Square Garage,655 15th Street NW,,Washington,DC,20005,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,38.898011,-77.0336201,2026-03-01,205827,2026-03-01 00:25:05 UTC,,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Union Place,200 K Street NE,,Washington,DC,20002,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.9031507,-77.0032763,2026-03-01,206058,2026-03-01 00:55:04 UTC,,,,2017-09-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,Garages,"7323 R 12th ST., NW",,Washington,DC,20012,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.9790239,-77.0276195,2026-03-01,206402,2026-03-01 01:04:22 UTC,,,,2022-01-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,655 New York Ave NW,655 New York Avenue Northwest,,Washington,DC,20001,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,38.9054465,-77.0205502,2026-03-01,207933,2026-03-01 01:02:41 UTC,,,,2022-03-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$10.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,1625 NE CONDOS STATION 2,1625 Eckington Pl NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.911779,-77.00386,2026-03-01,207936,2026-03-01 02:36:42 UTC,,,,2022-03-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1275 New Jersey Ave,1275 New Jersey Avenue Southeast,,Washington,DC,20003,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,38.8752301,-77.0039287,2026-03-01,213450,2026-03-01 01:02:46 UTC,,,,2021-03-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$10.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,901 F,901 F St. NW,,Washington,DC,20004,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.8976072,-77.0240107,2026-03-01,217129,2026-03-01 00:37:22 UTC,,,,2022-03-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$0.50/kWh Variable Energy Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Garage 2A,"Riley St SW, Washington DC, 20024",,Washington,DC,20024,,888-998-2546,E,,Public,24 hours daily,,,,,,16,,,Blink Network,https://blinkcharging.com,GPS,38.8779129,-77.0219095,2026-03-01,219738,2026-03-01 00:37:31 UTC,,,,2021-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Wharf Public Garage 3,600 Water Street Southwest,,Washington,DC,20024,,888-998-2546,E,,Public,24 hours daily,,,,,,14,,,Blink Network,https://blinkcharging.com,GPS,38.8753566,-77.0210991,2026-03-01,220303,2026-03-01 00:37:34 UTC,,,,2021-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,1000 South Capitol,1000 S Capitol St SE,,Washington,DC,20003,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.8783202,-77.0087047,2026-03-01,220745,2026-03-01 00:37:36 UTC,,,,2021-11-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,2112 PENN STATION 1,2112 Pennsylvania Ave NW,,Washington,DC,20037,,888-758-4389,E,,Public,"Mon: 12:00am-7:00am, 8:00pm-11:59pm; Tue: 12:00am-7:00am, 8:00pm-11:59pm; Wed: 12:00am-7:00am, 8:00pm-11:59pm; Thu: 12:00am-7:00am, 8:00pm-11:59pm; Fri: 12:00am-7:00am, 8:00pm-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm",,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.901559,-77.047744,2026-03-01,221244,2026-03-01 01:34:29 UTC,,,,2022-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WOODLEY P2 WOODLEY #1,2700 Woodley Rd NW,Located on level P2 of the garage,Washington,DC,20008,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.925524,-77.055794,2026-03-01,221476,2026-03-01 01:17:27 UTC,,,,2022-06-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Apollo,600 H St NE,,Washington,DC,20002,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.900253,-76.998243,2026-03-01,222168,2026-03-01 00:50:59 UTC,,,,2022-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,670 Maine Private Parking Nest,"670 Maine Ave SW, Washington DC 20024",,Washington,DC,20024,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,38.8777768,-77.0225306,2026-03-01,222854,2026-03-01 00:37:31 UTC,,,,2021-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,Capitol Riverfront,861 New Jersey Ave SE,,Washington,DC,20003,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,38.880326,-77.00574017,2026-03-01,223387,2026-03-01 00:42:02 UTC,,,,2022-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,600 Water Private Parking Nest,600 Water Street Southwest,,Washington,DC,20024,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,https://blinkcharging.com,GPS,38.8753566,-77.0210991,2026-03-01,224682,2026-03-01 00:37:33 UTC,,,,2021-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,531710  650 Massachusetts Ave NW,650 Massachusetts Ave NW,,Washington,DC,20001,,888-998-2546,E,,Public,Mon: 6:00am-7:00pm; Tue: 6:00am-7:00pm; Wed: 6:00am-7:00pm; Thu: 6:00am-7:00pm; Fri: 6:00am-7:00pm; Sat: 12:00am-12:00am; Sun: 12:00am-12:00am,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,38.899413,-77.024307,2026-03-01,225296,2026-03-01 00:12:10 UTC,,,,2018-09-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$10.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,600 Thirteenth,600 13th Street N.W.,,Washington,DC,20005,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.8976502,-77.0299233,2026-03-01,225297,2026-03-01 00:55:15 UTC,,,,2020-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25/kWh Energy Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Garage 2B,"Parker Row SW, Washington, DC 20024",,Washington,DC,20024,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.8773729,-77.0213205,2026-03-01,225298,2026-03-01 00:37:31 UTC,,,,2021-04-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,700 Penn,700 Pennsylvania Avenue Southeast,,Washington,DC,20003,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,38.8850381,-76.9957982,2026-03-01,226157,2026-03-01 00:17:57 UTC,,,,2016-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,1220 19th St,1220 19th Street Northwest,,Washington,DC,20036,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.906607,-77.0439431,2026-03-01,227473,2026-03-01 00:06:41 UTC,,,,2017-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,CityCenterDC,830 9th St NW,,Washington,DC,20001,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,38.90014,-77.02415,2026-02-28,228304,2026-02-28 23:59:00 UTC,,,,2014-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Sheikh Zayed Campus (SZ),111 Michigan Avenue,,Washington,DC,20010,,888-998-2546,E,,Public,24 hours daily,,,,,,17,,,Blink Network,https://blinkcharging.com,GPS,38.9271737,-77.014524,2026-03-01,228916,2026-03-01 01:04:09 UTC,,,,2021-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,1152 15th St NW,1152 15th St NW,,Washington,DC,20005,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io,200-9,38.904943,-77.035223,2022-10-11,229573,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,1700 NY Ave NW,1700 New York Ave NE,,Washington,DC,20002,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io,200-8,38.91735,-76.97956,2022-11-10,229574,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,2001 Penn Ave NW,2001 Pennsylvania Ave NW,,Washington,DC,20006,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io,200-9,38.90152,-77.045258,2022-10-11,229575,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,80 M St NW,80 M St NW,,Washington,DC,20001,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io,200-9,38.905509,-77.011767,2022-10-11,229576,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,1615 L St,1615 L St NW,,Washington,DC,20036,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,4,,,AMPUP,https://ampup.io,200-9,38.903983,-77.037466,2022-10-11,229577,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,350 Morse St,350 Morse St NE,,Washington,DC,20002,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,8,,,AMPUP,https://ampup.io,200-9,38.908829,-77.000326,2022-10-11,229578,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Hines - Columbia Square,555 13th St NW,,Washington,DC,20004,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,8,,,AMPUP,https://ampup.io,200-9,38.896954,-77.028774,2022-10-11,229579,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,901 K St NW,901 K St NW,,Washington,DC,20001,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,8,,,AMPUP,https://ampup.io,200-9,38.902893,-77.025207,2022-10-11,229580,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,500 Morse,500 Morse St NE,,Washington,DC,20002,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,10,,,AMPUP,https://ampup.io,200-9,38.907427,-76.998427,2022-10-11,229581,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,One Parking,949 First St SE,,Washington,DC,20003,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,10,,,AMPUP,https://ampup.io,200-9,38.878881,-77.006186,2022-10-11,230186,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,RockRose Dev Corp,2001 K St NW,,Washington,DC,20006,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,6,,,AMPUP,https://ampup.io,200-9,38.902942,-77.045393,2022-10-11,230193,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,The Gantry,300 Morse St NE,,Washington,DC,20002,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,14,,,AMPUP,https://ampup.io,200-9,38.908325,-77.000427,2022-10-11,230421,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,WMATA HQ,300 7th St NW,,Washington,DC,20004,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,4,,,AMPUP,https://ampup.io,200-9,38.893963,-77.02249,2022-10-11,230441,2024-09-06 13:52:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,,,,,,,,,,,false,,,,,Pennsylvania Avenue National Historic Site,,,LD,false,
ELEC,Knollwood Life Plan Community,"6200 Oregon Avenue, NW",,Washington,DC,20015,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.9709327,-77.0552771,2026-03-01,235302,2026-03-01 00:39:37 UTC,,,,2022-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$4.00/Hr Parking Fee , $0.25-$0.50/kWh Variable Energy Fee",,,,,,,,,,false,,,,,,,,,false,
ELEC,Hilton Garden Inn,2201 M St NW,,Washington,DC,20037,,202-974-6010,E,,Public - Credit card at all times,24 hours daily; guest use only,,,,,,2,,,Non-Networked,,GPS,38.90562790037026,-77.04896501689177,2024-08-15,236454,2025-02-12 00:16:32 UTC,P,,,2022-11-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,1055 High Condominium,1055 Wisconsin Avenue Northwest,,Washington,DC,20007,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,38.9041479,-77.0627761,2026-03-01,236669,2026-03-01 00:33:54 UTC,,,,2022-06-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,1875 Pennsylvania Ave NW,1875 Pennsylvania Avenue Northwest,,Washington,DC,20006,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,38.9005059,-77.0425038,2026-03-01,236713,2026-03-01 01:00:28 UTC,,,,2020-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,1201-1225 New York Avenue SPE,"1201 New York Avenue, NW",,Washington,DC,20005,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.901252,-77.028574,2026-03-01,241228,2026-03-01 00:08:50 UTC,,,,2022-11-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Hay-Adams - Tesla Destination,800 16th St NW,,Washington,DC,20006,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.900511,-77.036949,2024-07-01,250833,2025-02-12 00:16:32 UTC,P,,,2015-06-02,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,REEVES CANAL CANAL PARK 1,200 2nd PL St SE,,Washington,DC,20003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.877744,-77.0031,2026-03-01,251810,2026-03-01 02:49:20 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,National Capital Parks,,,,false,
ELEC,REEVES CANAL CANAL PARK 2,200 2nd PL St SE,,Washington,DC,20003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.877816,-77.003036,2026-03-01,251820,2026-03-01 02:51:39 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,REEVES CANAL REEVES CENTER,2000 14th St NW,,Washington,DC,20009,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.917572,-77.032484,2026-03-01,251823,2026-03-01 02:51:46 UTC,,,,2023-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Bozzuto - Tesla Supercharger,130 M Street NE,,Washington,DC,20002,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,38.90605,-77.00506,2024-07-01,253281,2025-02-12 00:16:32 UTC,P,,,2023-02-01,,,,,TESLA,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,1625 NE CONDOS STATION 4,1625 Eckington Pl NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.911779,-77.003839,2026-03-01,253409,2026-03-01 02:36:43 UTC,,,,2023-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UDR THE MO #1,440 Penn St NE,garage level p3,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.910556,-76.996935,2026-03-01,253972,2026-03-01 02:59:57 UTC,,,,2023-02-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
